customer_id,recency,prior_spend_band,prior_spend_usd,mens,womens,geography,newbie,channel,visited,converted,spend_usd,treatment
MKT-123906,2,1) $0 - $100,47.69,0,1,Rural,0,Phone,0,0,0.0,0
MKT-117810,9,1) $0 - $100,56.12,1,0,Urban,1,Phone,0,0,0.0,1
MKT-119752,1,2) $100 - $200,169.39,1,0,Rural,1,Phone,0,0,0.0,0
MKT-105902,6,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-116684,11,3) $200 - $350,247.07,1,1,Surburban,1,Web,1,0,0.0,1
MKT-109886,9,3) $200 - $350,321.25,1,1,Surburban,0,Phone,0,0,0.0,1
MKT-116985,9,2) $100 - $200,130.28,0,1,Rural,1,Web,0,0,0.0,0
MKT-109565,10,5) $500 - $750,603.87,1,1,Urban,1,Phone,1,0,0.0,1
MKT-117657,11,2) $100 - $200,124.46,0,1,Surburban,0,Web,0,0,0.0,0
MKT-116813,7,4) $350 - $500,378.46,1,0,Rural,0,Web,0,0,0.0,1
MKT-121498,2,1) $0 - $100,81.08,1,0,Urban,1,Phone,1,0,0.0,0
MKT-102571,6,3) $200 - $350,222.98,1,0,Surburban,0,Web,0,0,0.0,0
MKT-104955,10,2) $100 - $200,117.05,1,0,Urban,1,Phone,0,0,0.0,0
MKT-104160,12,1) $0 - $100,58.05,0,1,Surburban,1,Web,0,0,0.0,0
MKT-106283,7,1) $0 - $100,65.86,0,1,Surburban,1,Web,0,0,0.0,0
MKT-109990,10,5) $500 - $750,616.1,1,1,Urban,1,Web,0,0,0.0,1
MKT-101742,8,5) $500 - $750,508.61,1,1,Urban,1,Multichannel,0,0,0.0,1
MKT-113496,2,3) $200 - $350,286.75,0,1,Surburban,1,Web,0,0,0.0,1
MKT-119844,2,1) $0 - $100,29.99,0,1,Urban,0,Web,1,0,0.0,0
MKT-115599,6,1) $0 - $100,48.5,0,1,Surburban,0,Web,0,0,0.0,0
MKT-119832,10,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
MKT-117841,9,2) $100 - $200,187.02,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-105405,4,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
MKT-122762,4,1) $0 - $100,40.53,0,1,Urban,1,Web,0,0,0.0,0
MKT-118465,1,3) $200 - $350,221.41,1,0,Urban,0,Phone,0,0,0.0,0
MKT-117040,2,1) $0 - $100,64.95,1,0,Rural,1,Web,0,0,0.0,1
MKT-100317,8,4) $350 - $500,434.88,0,1,Urban,0,Web,1,0,0.0,1
MKT-111850,12,1) $0 - $100,49.6,1,0,Urban,0,Web,0,0,0.0,1
MKT-112862,9,2) $100 - $200,134.4,0,1,Surburban,0,Web,0,0,0.0,0
MKT-109102,11,1) $0 - $100,31.51,1,0,Surburban,0,Phone,1,0,0.0,1
MKT-112622,2,5) $500 - $750,719.97,1,1,Urban,1,Phone,0,0,0.0,1
MKT-121100,4,4) $350 - $500,433.43,0,1,Rural,1,Web,0,0,0.0,1
MKT-110603,4,2) $100 - $200,116.23,0,1,Surburban,1,Web,1,0,0.0,1
MKT-117010,3,2) $100 - $200,126.45,0,1,Surburban,1,Web,0,0,0.0,0
MKT-108975,11,3) $200 - $350,203.94,0,1,Surburban,0,Multichannel,0,0,0.0,1
MKT-122263,2,4) $350 - $500,488.17,1,0,Urban,1,Web,0,0,0.0,1
MKT-103037,1,"6) $750 - $1,000",888.05,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-107396,3,2) $100 - $200,155.94,0,1,Urban,0,Web,0,0,0.0,0
MKT-108553,1,4) $350 - $500,376.38,1,1,Urban,1,Phone,0,0,0.0,1
MKT-115550,11,1) $0 - $100,98.51,0,1,Urban,0,Phone,0,0,0.0,1
MKT-119667,8,1) $0 - $100,51.17,0,1,Urban,1,Web,0,0,0.0,1
MKT-102722,3,2) $100 - $200,166.92,1,0,Surburban,0,Web,0,0,0.0,1
MKT-108513,3,2) $100 - $200,102.51,1,0,Rural,1,Phone,0,0,0.0,0
MKT-103904,3,2) $100 - $200,127.15,1,0,Rural,1,Phone,0,0,0.0,0
MKT-111012,7,1) $0 - $100,32.6,1,0,Surburban,1,Web,0,0,0.0,0
MKT-109998,1,5) $500 - $750,511.15,1,0,Urban,1,Web,0,0,0.0,1
MKT-121394,12,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
MKT-102108,3,"7) $1,000 +",1229.41,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-114778,2,1) $0 - $100,96.19,0,1,Rural,0,Phone,0,0,0.0,0
MKT-119472,2,"6) $750 - $1,000",802.64,1,1,Urban,1,Phone,0,0,0.0,1
MKT-102741,1,2) $100 - $200,107.64,0,1,Urban,1,Phone,0,0,0.0,1
MKT-123282,12,1) $0 - $100,29.99,1,0,Rural,0,Web,0,0,0.0,0
MKT-113187,4,2) $100 - $200,183.49,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-108390,2,3) $200 - $350,328.08,1,0,Surburban,0,Web,1,0,0.0,1
MKT-116408,11,4) $350 - $500,394.19,0,1,Urban,0,Web,0,0,0.0,0
MKT-114644,10,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,0
MKT-121039,5,"6) $750 - $1,000",763.37,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-122416,6,1) $0 - $100,49.19,1,0,Urban,0,Phone,0,0,0.0,0
MKT-116502,7,2) $100 - $200,164.97,0,1,Urban,0,Phone,0,0,0.0,1
MKT-114464,3,2) $100 - $200,144.59,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-116726,4,1) $0 - $100,59.36,0,1,Rural,1,Phone,0,0,0.0,0
MKT-106772,10,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
MKT-111495,9,2) $100 - $200,115.96,0,1,Urban,1,Phone,0,0,0.0,1
MKT-117460,3,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-117504,2,5) $500 - $750,697.34,1,1,Urban,1,Multichannel,0,0,0.0,1
MKT-109074,2,5) $500 - $750,682.95,0,1,Surburban,1,Web,1,0,0.0,1
MKT-110191,6,5) $500 - $750,548.67,1,0,Surburban,1,Web,1,0,0.0,1
MKT-118159,6,1) $0 - $100,32.98,0,1,Surburban,0,Web,0,0,0.0,0
MKT-107480,4,2) $100 - $200,105.59,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-110582,5,4) $350 - $500,393.03,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-106083,6,3) $200 - $350,297.56,1,0,Urban,0,Web,0,0,0.0,1
MKT-116188,7,1) $0 - $100,56.34,1,0,Urban,1,Phone,0,0,0.0,1
MKT-113875,6,4) $350 - $500,374.11,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-124012,7,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,1
MKT-119733,7,5) $500 - $750,533.73,0,1,Urban,1,Multichannel,0,0,0.0,1
MKT-106443,2,5) $500 - $750,617.93,1,0,Rural,1,Web,0,0,0.0,1
MKT-122340,1,2) $100 - $200,138.14,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-101157,9,2) $100 - $200,103.48,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-115758,2,5) $500 - $750,500.62,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-115644,10,3) $200 - $350,261.46,1,0,Urban,1,Web,0,0,0.0,0
MKT-118675,6,4) $350 - $500,390.49,0,1,Urban,0,Multichannel,0,0,0.0,1
MKT-102525,1,4) $350 - $500,358.86,0,1,Surburban,1,Web,1,1,29.99,0
MKT-101836,8,2) $100 - $200,127.43,1,0,Urban,0,Phone,0,0,0.0,1
MKT-112955,9,3) $200 - $350,244.34,0,1,Rural,0,Web,0,0,0.0,1
MKT-108829,8,1) $0 - $100,29.99,1,0,Rural,1,Web,0,0,0.0,1
MKT-111133,7,4) $350 - $500,396.95,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-119751,10,2) $100 - $200,152.84,1,0,Urban,1,Web,0,0,0.0,0
MKT-108401,11,2) $100 - $200,138.78,1,0,Surburban,1,Phone,1,0,0.0,1
MKT-119361,1,1) $0 - $100,76.32,1,0,Urban,1,Web,0,0,0.0,1
MKT-107857,1,4) $350 - $500,408.19,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-109283,1,5) $500 - $750,523.85,1,0,Rural,1,Multichannel,0,0,0.0,0
MKT-109240,9,2) $100 - $200,134.41,1,0,Urban,0,Phone,0,0,0.0,1
MKT-100516,12,1) $0 - $100,73.29,1,0,Urban,1,Web,0,0,0.0,0
MKT-119419,12,1) $0 - $100,40.61,1,0,Urban,1,Phone,0,0,0.0,1
MKT-118182,3,5) $500 - $750,626.62,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-100711,11,1) $0 - $100,62.3,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-124010,1,1) $0 - $100,54.76,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-109700,3,2) $100 - $200,167.44,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-106778,12,3) $200 - $350,245.2,1,1,Surburban,0,Multichannel,0,0,0.0,1
MKT-110804,10,2) $100 - $200,179.13,0,1,Surburban,0,Web,0,0,0.0,0
MKT-105534,3,1) $0 - $100,56.02,0,1,Surburban,1,Web,0,0,0.0,0
MKT-105325,9,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
MKT-110414,2,"6) $750 - $1,000",804.84,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-106379,5,3) $200 - $350,232.56,0,1,Urban,0,Multichannel,0,0,0.0,1
MKT-102621,10,3) $200 - $350,265.42,0,1,Rural,1,Phone,0,0,0.0,0
MKT-100753,12,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
MKT-113981,2,"6) $750 - $1,000",846.18,0,1,Urban,1,Phone,0,0,0.0,1
MKT-105026,11,1) $0 - $100,58.32,0,1,Rural,0,Phone,0,0,0.0,1
MKT-120231,8,3) $200 - $350,280.1,1,1,Urban,0,Web,1,0,0.0,1
MKT-109311,9,3) $200 - $350,331.22,1,0,Urban,0,Web,0,0,0.0,0
MKT-116565,2,1) $0 - $100,73.21,0,1,Rural,1,Web,0,0,0.0,1
MKT-110048,4,3) $200 - $350,333.29,1,1,Surburban,0,Phone,0,0,0.0,1
MKT-110321,5,3) $200 - $350,260.06,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-114530,9,1) $0 - $100,95.73,0,1,Urban,1,Web,0,0,0.0,1
MKT-108776,11,3) $200 - $350,231.26,1,0,Rural,1,Multichannel,0,0,0.0,1
MKT-104713,10,5) $500 - $750,566.22,1,0,Surburban,1,Web,0,0,0.0,1
MKT-123191,11,3) $200 - $350,256.08,1,0,Surburban,0,Web,0,0,0.0,0
MKT-106496,11,3) $200 - $350,233.92,0,1,Surburban,1,Web,0,0,0.0,1
MKT-117488,12,1) $0 - $100,94.35,0,1,Urban,1,Phone,0,0,0.0,1
MKT-110324,5,1) $0 - $100,93.04,0,1,Urban,1,Web,0,0,0.0,1
MKT-120152,12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-111576,5,2) $100 - $200,174.62,1,0,Surburban,1,Web,1,0,0.0,1
MKT-112076,5,1) $0 - $100,81.31,0,1,Urban,0,Web,0,0,0.0,0
MKT-116854,6,1) $0 - $100,46.92,0,1,Surburban,1,Web,0,0,0.0,1
MKT-116678,1,4) $350 - $500,350.62,1,1,Surburban,1,Phone,0,0,0.0,1
MKT-104546,3,5) $500 - $750,587.64,1,0,Urban,1,Multichannel,0,0,0.0,1
MKT-110157,6,1) $0 - $100,91.26,0,1,Surburban,1,Web,0,0,0.0,0
MKT-100784,1,5) $500 - $750,732.2,0,1,Rural,1,Phone,0,0,0.0,1
MKT-100053,4,5) $500 - $750,581.61,1,0,Surburban,1,Phone,1,0,0.0,0
MKT-116393,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
MKT-100917,10,1) $0 - $100,43.31,0,1,Urban,1,Phone,0,0,0.0,1
MKT-107636,5,2) $100 - $200,111.28,0,1,Surburban,1,Web,0,0,0.0,1
MKT-116843,1,3) $200 - $350,242.6,1,0,Urban,0,Phone,0,0,0.0,1
MKT-122369,11,3) $200 - $350,257.03,1,0,Surburban,0,Web,0,0,0.0,0
MKT-108254,3,1) $0 - $100,32.63,1,0,Urban,0,Phone,0,0,0.0,0
MKT-113007,3,3) $200 - $350,242.2,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-124019,12,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-121908,1,3) $200 - $350,290.49,1,0,Urban,1,Multichannel,1,0,0.0,0
MKT-107264,10,3) $200 - $350,308.12,1,1,Rural,0,Web,1,0,0.0,0
MKT-103179,11,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
MKT-107121,5,1) $0 - $100,55.58,0,1,Rural,1,Phone,0,0,0.0,1
MKT-122732,11,2) $100 - $200,159.16,1,0,Urban,1,Phone,0,0,0.0,1
MKT-122289,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-100710,10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-116222,1,2) $100 - $200,135.03,0,1,Urban,1,Phone,0,0,0.0,0
MKT-116033,9,2) $100 - $200,121.68,0,1,Surburban,1,Web,0,0,0.0,0
MKT-120174,2,4) $350 - $500,436.66,0,1,Rural,0,Phone,0,0,0.0,1
MKT-101135,2,3) $200 - $350,262.82,1,0,Urban,1,Web,1,0,0.0,1
MKT-109497,9,3) $200 - $350,308.23,1,0,Urban,0,Phone,0,0,0.0,0
MKT-103383,9,3) $200 - $350,299.55,0,1,Surburban,0,Phone,1,0,0.0,1
MKT-103846,9,1) $0 - $100,74.1,1,0,Rural,1,Web,0,0,0.0,1
MKT-122477,3,2) $100 - $200,102.71,1,0,Surburban,0,Web,1,0,0.0,0
MKT-123205,6,2) $100 - $200,144.19,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-102039,3,2) $100 - $200,121.38,1,0,Urban,1,Web,0,0,0.0,1
MKT-122136,2,1) $0 - $100,52.87,1,0,Urban,0,Web,0,0,0.0,0
MKT-100913,11,1) $0 - $100,80.44,0,1,Urban,0,Phone,0,0,0.0,0
MKT-111424,2,1) $0 - $100,57.81,1,0,Surburban,1,Web,0,0,0.0,1
MKT-101806,2,3) $200 - $350,202.82,1,1,Urban,0,Multichannel,0,0,0.0,1
MKT-105152,6,1) $0 - $100,57.12,1,0,Urban,1,Phone,0,0,0.0,1
MKT-122977,11,2) $100 - $200,112.1,0,1,Rural,0,Phone,1,0,0.0,0
MKT-107186,7,2) $100 - $200,105.4,0,1,Surburban,0,Web,0,0,0.0,0
MKT-119374,2,3) $200 - $350,211.36,1,0,Surburban,0,Web,0,0,0.0,0
MKT-103058,2,3) $200 - $350,253.78,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-103211,5,2) $100 - $200,142.38,1,0,Rural,0,Phone,0,0,0.0,1
MKT-103160,5,1) $0 - $100,72.4,0,1,Urban,0,Web,0,0,0.0,1
MKT-102367,7,1) $0 - $100,53.49,1,0,Urban,1,Web,0,0,0.0,0
MKT-121500,9,1) $0 - $100,71.68,1,0,Surburban,0,Web,0,0,0.0,0
MKT-121906,9,1) $0 - $100,79.96,1,0,Urban,0,Web,1,0,0.0,0
MKT-101424,9,4) $350 - $500,434.1,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-100842,1,"7) $1,000 +",1142.73,1,1,Urban,1,Web,1,0,0.0,1
MKT-100446,4,4) $350 - $500,403.16,0,1,Urban,1,Phone,0,0,0.0,1
MKT-117007,2,1) $0 - $100,63.71,1,0,Surburban,0,Web,0,0,0.0,0
MKT-113027,1,5) $500 - $750,618.66,1,0,Surburban,1,Web,0,0,0.0,0
MKT-107408,2,3) $200 - $350,326.2,1,0,Urban,1,Phone,1,0,0.0,0
MKT-101379,6,2) $100 - $200,110.95,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-106989,11,3) $200 - $350,326.23,0,1,Surburban,1,Web,0,0,0.0,1
MKT-100289,3,5) $500 - $750,534.99,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-103809,1,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,1
MKT-100334,2,4) $350 - $500,434.3,1,1,Surburban,0,Phone,1,0,0.0,1
MKT-120051,4,2) $100 - $200,184.67,0,1,Urban,0,Web,0,0,0.0,1
MKT-112511,5,1) $0 - $100,41.95,1,0,Urban,0,Phone,0,0,0.0,1
MKT-103025,9,2) $100 - $200,195.17,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-117376,4,2) $100 - $200,182.87,0,1,Urban,0,Web,1,0,0.0,1
MKT-102751,2,1) $0 - $100,31.29,0,1,Rural,1,Web,0,0,0.0,1
MKT-114391,8,1) $0 - $100,92.37,0,1,Surburban,0,Web,0,0,0.0,0
MKT-112097,4,1) $0 - $100,76.85,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-114340,3,2) $100 - $200,128.22,1,0,Rural,0,Phone,0,0,0.0,1
MKT-103501,2,5) $500 - $750,589.86,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-102057,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,1,0,0.0,1
MKT-117357,4,1) $0 - $100,33.18,1,0,Urban,0,Web,0,0,0.0,0
MKT-115247,9,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
MKT-101322,12,2) $100 - $200,199.13,1,0,Surburban,0,Web,0,0,0.0,0
MKT-100624,6,3) $200 - $350,243.95,0,1,Urban,0,Web,0,0,0.0,1
MKT-119198,2,"7) $1,000 +",1541.85,1,0,Urban,1,Multichannel,0,0,0.0,0
MKT-106072,10,1) $0 - $100,29.99,1,0,Rural,0,Web,0,0,0.0,0
MKT-120521,2,"6) $750 - $1,000",803.46,1,1,Surburban,1,Web,0,0,0.0,1
MKT-105660,3,"7) $1,000 +",1450.3,1,0,Urban,1,Web,1,0,0.0,1
MKT-104719,5,3) $200 - $350,226.26,1,1,Surburban,1,Web,0,0,0.0,0
MKT-119073,1,3) $200 - $350,272.76,1,0,Rural,1,Phone,0,0,0.0,1
MKT-123202,5,4) $350 - $500,446.19,0,1,Urban,1,Phone,0,0,0.0,0
MKT-118829,9,3) $200 - $350,207.68,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-114404,1,1) $0 - $100,97.77,1,0,Surburban,1,Web,0,0,0.0,0
MKT-100689,12,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
MKT-100525,1,5) $500 - $750,670.84,1,0,Urban,1,Phone,0,0,0.0,0
MKT-119366,10,2) $100 - $200,133.96,0,1,Surburban,0,Web,0,0,0.0,1
MKT-117699,10,3) $200 - $350,323.3,1,0,Rural,0,Multichannel,1,0,0.0,0
MKT-105628,2,3) $200 - $350,231.45,1,0,Urban,1,Phone,0,0,0.0,1
MKT-120328,10,3) $200 - $350,247.28,0,1,Rural,0,Multichannel,0,0,0.0,1
MKT-109256,5,"7) $1,000 +",1116.61,0,1,Urban,1,Multichannel,0,0,0.0,0
MKT-113963,2,2) $100 - $200,180.73,0,1,Surburban,0,Phone,1,0,0.0,0
MKT-120618,3,4) $350 - $500,412.44,1,0,Urban,0,Phone,1,0,0.0,1
MKT-113503,5,4) $350 - $500,470.06,0,1,Surburban,0,Multichannel,1,0,0.0,1
MKT-120628,11,2) $100 - $200,172.55,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-109141,2,2) $100 - $200,143.93,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-113417,12,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
MKT-103537,1,2) $100 - $200,143.43,1,0,Rural,1,Phone,0,0,0.0,1
MKT-104293,4,1) $0 - $100,41.29,1,0,Urban,0,Phone,0,0,0.0,0
MKT-106981,12,1) $0 - $100,67.2,1,0,Surburban,0,Web,0,0,0.0,1
MKT-117678,4,2) $100 - $200,109.29,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-120789,12,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-114154,1,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
MKT-108410,10,3) $200 - $350,247.03,1,0,Urban,0,Multichannel,0,0,0.0,0
MKT-116197,1,4) $350 - $500,408.17,1,0,Surburban,1,Web,0,0,0.0,1
MKT-122529,2,2) $100 - $200,152.42,0,1,Rural,0,Web,0,0,0.0,0
MKT-116921,8,1) $0 - $100,42.09,1,0,Surburban,0,Web,0,0,0.0,0
MKT-105950,2,4) $350 - $500,466.72,1,1,Urban,0,Web,0,0,0.0,1
MKT-106718,1,2) $100 - $200,161.13,0,1,Urban,1,Web,0,0,0.0,1
MKT-105655,5,1) $0 - $100,69.06,1,0,Urban,0,Web,0,0,0.0,0
MKT-112819,1,"6) $750 - $1,000",750.23,0,1,Surburban,1,Web,0,0,0.0,1
MKT-102566,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-118583,5,2) $100 - $200,151.85,0,1,Urban,0,Web,0,0,0.0,0
MKT-106512,1,"7) $1,000 +",1454.8,1,1,Rural,1,Multichannel,1,0,0.0,1
MKT-108052,2,4) $350 - $500,499.86,1,0,Surburban,0,Multichannel,0,0,0.0,0
MKT-102244,3,2) $100 - $200,191.14,1,0,Surburban,1,Web,0,0,0.0,1
MKT-114315,11,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-123975,4,2) $100 - $200,142.57,0,1,Urban,0,Web,0,0,0.0,0
MKT-117578,4,1) $0 - $100,29.99,1,0,Rural,0,Web,1,0,0.0,1
MKT-120334,9,2) $100 - $200,151.53,1,0,Urban,0,Web,0,0,0.0,0
MKT-106366,1,2) $100 - $200,140.36,1,0,Rural,1,Phone,0,0,0.0,0
MKT-117687,10,3) $200 - $350,300.26,1,0,Surburban,0,Web,0,0,0.0,0
MKT-103823,8,2) $100 - $200,128.48,0,1,Rural,0,Web,0,0,0.0,1
MKT-113888,9,2) $100 - $200,148.03,1,0,Rural,1,Web,0,0,0.0,1
MKT-103623,6,5) $500 - $750,673.2,1,1,Urban,1,Phone,0,0,0.0,0
MKT-110534,1,5) $500 - $750,634.53,0,1,Urban,1,Multichannel,0,0,0.0,0
MKT-116201,3,2) $100 - $200,162.97,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-119551,2,4) $350 - $500,352.64,1,0,Surburban,0,Multichannel,0,0,0.0,1
MKT-121805,9,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
MKT-116760,1,5) $500 - $750,612.33,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-116557,1,5) $500 - $750,729.49,1,1,Urban,1,Multichannel,0,0,0.0,1
MKT-116664,10,1) $0 - $100,63.53,1,0,Surburban,0,Web,0,0,0.0,1
MKT-105082,11,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
MKT-103149,9,2) $100 - $200,149.74,0,1,Rural,0,Phone,0,0,0.0,0
MKT-117850,10,2) $100 - $200,181.44,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-119864,1,4) $350 - $500,460.32,1,0,Rural,1,Phone,0,0,0.0,1
MKT-104518,12,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
MKT-121978,9,4) $350 - $500,441.16,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-105099,4,3) $200 - $350,332.53,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-105595,5,4) $350 - $500,459.6,1,0,Surburban,0,Multichannel,0,0,0.0,1
MKT-109841,10,3) $200 - $350,271.77,0,1,Urban,0,Phone,0,0,0.0,0
MKT-108012,3,1) $0 - $100,79.56,1,0,Urban,0,Phone,0,0,0.0,0
MKT-115886,10,3) $200 - $350,227.13,1,0,Urban,0,Phone,0,0,0.0,0
MKT-103188,3,2) $100 - $200,186.38,0,1,Urban,1,Web,0,0,0.0,1
MKT-106712,10,1) $0 - $100,30.84,1,0,Urban,0,Web,1,0,0.0,1
MKT-101833,8,2) $100 - $200,148.47,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-109827,5,2) $100 - $200,145.5,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-119299,5,1) $0 - $100,42.22,0,1,Rural,0,Web,0,0,0.0,0
MKT-116908,12,2) $100 - $200,150.4,0,1,Rural,0,Web,1,0,0.0,0
MKT-117915,2,2) $100 - $200,149.51,1,0,Urban,0,Web,0,0,0.0,0
MKT-121212,1,3) $200 - $350,285.42,1,0,Urban,1,Web,0,0,0.0,0
MKT-104838,7,1) $0 - $100,44.64,1,0,Urban,0,Phone,0,0,0.0,0
MKT-113607,9,1) $0 - $100,71.88,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-111314,9,4) $350 - $500,358.92,1,1,Rural,0,Phone,1,0,0.0,0
MKT-105765,9,3) $200 - $350,219.63,1,0,Urban,0,Phone,0,0,0.0,0
MKT-101865,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
MKT-100196,2,1) $0 - $100,46.11,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-109672,10,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
MKT-105361,6,3) $200 - $350,208.01,0,1,Surburban,0,Web,0,0,0.0,1
MKT-109646,10,4) $350 - $500,441.89,0,1,Urban,0,Multichannel,0,0,0.0,1
MKT-106456,8,1) $0 - $100,30.19,0,1,Urban,0,Phone,0,0,0.0,0
MKT-107062,6,3) $200 - $350,286.33,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-114029,1,3) $200 - $350,235.63,1,1,Urban,0,Phone,0,0,0.0,1
MKT-110168,5,1) $0 - $100,30.08,1,0,Surburban,0,Web,0,0,0.0,0
MKT-113197,3,"6) $750 - $1,000",807.87,0,1,Urban,1,Multichannel,1,0,0.0,1
MKT-108124,4,1) $0 - $100,48.66,0,1,Surburban,0,Phone,1,0,0.0,1
MKT-117514,3,3) $200 - $350,279.83,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-122868,9,2) $100 - $200,186.47,1,0,Rural,1,Web,0,0,0.0,0
MKT-105554,11,1) $0 - $100,89.91,1,0,Urban,0,Phone,0,0,0.0,1
MKT-108202,9,2) $100 - $200,184.63,0,1,Surburban,0,Web,1,1,85.41,1
MKT-122745,10,3) $200 - $350,227.6,1,0,Urban,0,Phone,0,0,0.0,1
MKT-111466,9,3) $200 - $350,216.56,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-102007,10,1) $0 - $100,36.83,1,0,Urban,0,Web,0,0,0.0,0
MKT-119948,1,2) $100 - $200,166.25,1,0,Surburban,0,Phone,1,0,0.0,0
MKT-104894,10,2) $100 - $200,121.75,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-120515,1,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
MKT-118050,7,2) $100 - $200,185.69,1,0,Surburban,1,Web,0,0,0.0,0
MKT-117184,11,4) $350 - $500,457.74,1,1,Surburban,0,Phone,0,0,0.0,0
MKT-109944,2,4) $350 - $500,403.43,0,1,Surburban,0,Multichannel,0,0,0.0,0
MKT-110550,3,3) $200 - $350,312.85,1,1,Surburban,1,Phone,0,0,0.0,1
MKT-100439,10,1) $0 - $100,37.04,1,0,Urban,1,Phone,0,0,0.0,0
MKT-107175,9,2) $100 - $200,188.57,1,0,Surburban,0,Phone,0,0,0.0,1
