booking_id,hotel,canceled,lead_time,arrival_year,arrival_week,arrival_day,weekend_nights,weekday_nights,adults,children,babies,meal,country,market_segment,distribution_channel,repeated_guest,previous_cancellations,previous_completed_bookings,room_type,booking_changes,deposit_type,waitlist_days,customer_type,average_daily_rate,parking_spaces,special_requests,arrival_month
BOOK-162558,City Hotel,1,3,2016,19,2,1,0,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,0,No Deposit,0,Transient,0.0,0,0,5
BOOK-210542,City Hotel,0,37,2017,18,4,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,179.0,0,2,5
BOOK-153006,City Hotel,0,2,2016,44,27,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,67.0,1,0,10
BOOK-123078,City Hotel,0,5,2015,38,19,0,1,1,2.0,0,BB,PRT,Direct,Direct,0,0,0,B,2,No Deposit,0,Transient,82.25,0,1,9
BOOK-195884,City Hotel,0,83,2015,40,30,0,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0,9
BOOK-213790,City Hotel,0,258,2016,38,15,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,106.2,0,0,9
BOOK-132999,Resort Hotel,1,20,2017,5,31,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,88.0,0,0,1
BOOK-131784,City Hotel,1,106,2017,22,31,0,4,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,163.8,0,0,5
BOOK-190126,Resort Hotel,1,240,2015,45,6,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,1,0,A,0,No Deposit,0,Transient,59.4,0,1,11
BOOK-209095,City Hotel,0,16,2015,32,8,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,62.0,0,0,8
BOOK-208297,City Hotel,1,17,2017,8,20,1,4,3,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,178.56,0,0,2
BOOK-147958,Resort Hotel,1,263,2017,21,25,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,Non Refund,0,Transient-Party,80.1,0,1,5
BOOK-162062,Resort Hotel,1,44,2015,49,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,70.0,0,0,12
BOOK-211588,City Hotel,1,71,2016,25,17,2,2,2,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,93.08,0,1,6
BOOK-111601,Resort Hotel,0,4,2017,3,21,2,5,1,0.0,0,FB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,53.0,0,0,1
BOOK-116819,Resort Hotel,1,54,2016,35,22,1,4,3,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,H,0,No Deposit,0,Transient,322.0,0,1,8
BOOK-183001,City Hotel,1,277,2016,46,7,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,100.0,0,0,11
BOOK-110922,City Hotel,0,7,2015,39,22,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,126.0,0,2,9
BOOK-132516,Resort Hotel,0,0,2016,12,14,1,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,1,A,1,No Deposit,0,Transient,40.0,0,0,3
BOOK-173039,Resort Hotel,0,245,2016,38,12,1,0,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient-Party,86.0,0,1,9
BOOK-149950,City Hotel,0,12,2016,26,20,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,7,A,0,No Deposit,0,Transient,65.0,0,1,6
BOOK-118353,City Hotel,1,37,2016,42,13,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,105.0,0,0,10
BOOK-121892,Resort Hotel,0,23,2016,6,6,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,29.0,0,0,2
BOOK-181844,Resort Hotel,0,240,2016,39,18,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Contract,51.85,0,1,9
BOOK-180785,City Hotel,1,277,2016,46,7,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,100.0,0,0,11
BOOK-145504,City Hotel,1,10,2016,7,13,2,1,2,0.0,0,SC,TUR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,79.0,0,0,2
BOOK-126210,City Hotel,1,182,2016,18,27,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,50,Transient,75.0,0,0,4
BOOK-101337,City Hotel,1,127,2017,24,16,1,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,117.0,0,2,6
BOOK-163326,City Hotel,0,12,2015,43,18,2,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,85.0,0,0,10
BOOK-187411,City Hotel,1,54,2016,30,18,1,2,2,0.0,0,SC,RUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,94.5,0,0,7
BOOK-110957,City Hotel,1,58,2017,10,7,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,91.8,0,1,3
BOOK-129116,City Hotel,1,69,2017,14,6,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,Non Refund,0,Transient,85.0,0,0,4
BOOK-126384,City Hotel,0,117,2017,25,19,1,3,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,120.96,0,1,6
BOOK-110838,City Hotel,0,19,2016,7,7,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,82.8,0,2,2
BOOK-162411,City Hotel,0,42,2015,45,5,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,60.0,0,0,11
BOOK-123650,City Hotel,0,2,2016,23,2,0,2,2,0.0,0,BB,PRT,Online TA,Corporate,0,0,0,A,1,No Deposit,0,Transient,120.0,0,0,6
BOOK-207520,City Hotel,1,287,2017,21,25,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,132.6,0,1,5
BOOK-124138,Resort Hotel,0,117,2016,48,20,4,7,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,54.0,0,2,11
BOOK-163913,City Hotel,1,44,2016,25,18,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,96.3,0,0,6
BOOK-213966,City Hotel,0,20,2017,4,25,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,98.0,0,0,1
BOOK-100880,Resort Hotel,0,64,2016,14,2,2,1,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,57.33,0,0,4
BOOK-107844,Resort Hotel,1,247,2015,41,9,1,2,2,0.0,0,FB,ESP,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,81.0,0,0,10
BOOK-162378,Resort Hotel,1,232,2016,48,26,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,30.0,0,0,11
BOOK-165778,Resort Hotel,1,292,2016,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,38.0,0,0,11
BOOK-184566,Resort Hotel,1,164,2016,29,16,4,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,165.0,0,2,7
BOOK-154095,City Hotel,0,33,2016,39,24,1,1,2,0.0,0,BB,NOR,Direct,Direct,0,0,0,E,0,No Deposit,0,Transient,162.45,0,0,9
BOOK-104464,City Hotel,0,33,2016,12,13,2,2,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,95.4,0,0,3
BOOK-135735,City Hotel,0,48,2017,8,22,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,75.0,0,1,2
BOOK-107225,City Hotel,0,151,2017,12,20,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,95.0,0,1,3
BOOK-177909,Resort Hotel,0,21,2015,53,31,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,157.0,0,1,12
BOOK-103013,City Hotel,1,34,2017,19,12,2,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,170.0,0,1,5
BOOK-123488,City Hotel,1,323,2015,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,No Deposit,0,Transient-Party,62.0,0,0,9
BOOK-172690,City Hotel,0,30,2016,35,25,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,137.52,0,0,8
BOOK-187911,City Hotel,0,32,2017,7,17,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,75.0,0,0,2
BOOK-169852,City Hotel,0,180,2016,19,2,1,1,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,100.0,0,1,5
BOOK-194951,City Hotel,0,49,2015,46,9,1,2,2,0.0,0,BB,MAR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,60.0,0,0,11
BOOK-201242,City Hotel,1,37,2016,42,13,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,105.0,0,0,10
BOOK-217091,City Hotel,0,36,2016,15,8,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,1,No Deposit,0,Transient-Party,103.95,1,0,4
BOOK-140111,City Hotel,0,1,2016,11,8,0,3,1,0.0,0,BB,MAR,Corporate,TA/TO,0,0,0,D,0,No Deposit,0,Transient-Party,75.0,0,0,3
BOOK-189602,City Hotel,0,0,2016,2,8,0,2,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,B,1,No Deposit,0,Transient-Party,75.75,0,0,1
BOOK-103366,City Hotel,0,21,2015,36,5,2,1,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,95.0,0,0,9
BOOK-202799,Resort Hotel,0,33,2016,15,9,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,36.53,0,0,4
BOOK-196360,City Hotel,0,58,2015,53,30,0,2,2,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,1,No Deposit,0,Contract,127.0,0,0,12
BOOK-179441,City Hotel,1,184,2016,37,4,2,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient,152.15,0,0,9
BOOK-155962,City Hotel,1,239,2015,42,17,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,60.0,0,0,10
BOOK-158686,City Hotel,0,135,2016,32,2,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,130.5,1,0,8
BOOK-163330,City Hotel,0,57,2016,51,12,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,64.67,0,1,12
BOOK-156977,Resort Hotel,0,0,2016,25,15,0,1,1,0.0,0,BB,ESP,Direct,TA/TO,1,0,2,A,0,No Deposit,0,Transient,79.0,1,1,6
BOOK-116469,City Hotel,1,176,2016,29,12,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,90.95,0,0,7
BOOK-200295,City Hotel,1,6,2016,9,22,1,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,92.0,0,0,2
BOOK-102716,City Hotel,1,156,2017,17,26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,100.0,0,0,4
BOOK-130086,City Hotel,0,27,2016,27,29,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,7,A,1,No Deposit,0,Transient,65.0,0,1,6
BOOK-208424,City Hotel,0,13,2016,48,21,1,0,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,75.0,0,0,11
BOOK-178550,City Hotel,0,169,2016,17,23,2,2,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,118.25,1,2,4
BOOK-160221,City Hotel,1,213,2016,24,7,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,62,Transient,130.0,0,0,6
BOOK-178206,City Hotel,0,316,2016,22,26,0,3,2,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,110.0,0,0,5
BOOK-138381,City Hotel,0,0,2016,35,27,0,1,1,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,140.0,0,0,8
BOOK-196688,Resort Hotel,0,152,2017,14,5,0,4,2,0.0,0,BB,POL,Groups,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,48.0,0,0,4
BOOK-176615,Resort Hotel,0,204,2016,22,27,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,57.28,0,2,5
BOOK-173580,City Hotel,1,140,2015,53,29,0,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,70.0,0,0,12
BOOK-168915,City Hotel,0,7,2017,21,23,0,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,227.0,0,1,5
BOOK-107849,Resort Hotel,0,51,2016,53,26,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,70.33,1,2,12
BOOK-199306,City Hotel,1,103,2016,52,19,1,2,3,0.0,0,BB,GLP,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,140.0,0,1,12
BOOK-164592,Resort Hotel,1,151,2016,32,5,1,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,245.67,0,1,8
BOOK-152962,City Hotel,0,2,2016,10,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,0,No Deposit,0,Transient-Party,65.0,0,0,3
BOOK-145043,City Hotel,1,46,2017,25,20,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,90.0,0,0,6
BOOK-110181,Resort Hotel,0,3,2016,10,29,1,2,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,2,No Deposit,0,Transient,55.0,0,0,2
BOOK-199653,Resort Hotel,0,14,2015,38,17,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,80.1,0,0,9
BOOK-171563,City Hotel,1,104,2017,20,15,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,160.0,0,0,5
BOOK-180927,Resort Hotel,0,60,2017,8,21,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,48.0,0,0,2
BOOK-163849,Resort Hotel,0,14,2017,9,26,2,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,100.0,1,1,2
BOOK-189696,Resort Hotel,1,131,2016,42,9,2,0,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,55.0,0,0,10
BOOK-104855,Resort Hotel,1,3,2017,4,28,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,52.0,0,0,1
BOOK-114484,City Hotel,0,12,2015,41,4,2,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,129.8,0,0,10
BOOK-145917,Resort Hotel,0,81,2016,11,9,0,3,2,0.0,0,HB,GBR,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,86.55,0,0,3
BOOK-128284,City Hotel,0,178,2016,44,26,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,90.9,0,2,10
BOOK-214682,City Hotel,0,37,2016,51,14,2,5,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,96.1,0,1,12
BOOK-208274,Resort Hotel,1,211,2016,28,5,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,1,No Deposit,0,Transient,135.0,0,3,7
BOOK-184190,City Hotel,0,81,2016,21,15,2,0,2,0.0,0,BB,CN,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,90.0,0,1,5
BOOK-103361,City Hotel,0,0,2016,4,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,0,No Deposit,0,Transient-Party,65.0,0,1,1
BOOK-152071,City Hotel,0,17,2017,18,2,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,120.0,0,2,5
BOOK-208938,City Hotel,0,25,2016,38,16,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,154.0,0,0,9
BOOK-179274,City Hotel,1,358,2016,27,30,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,59.0,0,0,6
BOOK-219225,Resort Hotel,0,236,2016,20,12,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,48.0,0,0,5
BOOK-160011,City Hotel,0,73,2015,48,24,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,2,No Deposit,27,Transient-Party,85.67,0,0,11
BOOK-186081,Resort Hotel,1,207,2015,39,26,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,1,1,0,A,0,No Deposit,0,Transient,34.0,0,0,9
BOOK-180472,City Hotel,1,22,2017,2,10,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,89.5,0,0,1
BOOK-171240,Resort Hotel,1,1,2016,51,13,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,4.0,0,0,12
BOOK-113661,City Hotel,0,91,2016,19,4,0,4,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,105.0,0,0,5
BOOK-166133,City Hotel,0,48,2017,9,2,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,77.0,0,0,3
BOOK-193280,City Hotel,1,164,2016,43,16,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,115.0,0,0,10
BOOK-141262,City Hotel,0,92,2016,21,15,2,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,150.45,0,2,5
BOOK-161098,City Hotel,0,38,2016,12,19,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,104.4,1,0,3
BOOK-116565,Resort Hotel,1,60,2016,37,4,2,0,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,199.0,0,0,9
BOOK-164771,Resort Hotel,0,0,2015,34,17,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,153.0,0,0,8
BOOK-176053,City Hotel,1,27,2015,40,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,21,Transient,108.0,0,0,9
BOOK-107637,Resort Hotel,0,151,2016,40,28,0,2,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,99.0,0,1,9
BOOK-120566,City Hotel,1,66,2017,23,9,1,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,140.0,0,1,6
BOOK-114428,City Hotel,0,104,2016,30,21,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,123.3,0,0,7
BOOK-177744,Resort Hotel,0,27,2015,29,16,2,6,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,2,No Deposit,0,Transient,134.5,0,1,7
BOOK-118421,City Hotel,1,304,2016,45,3,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,89.0,0,0,11
BOOK-172581,City Hotel,1,78,2016,13,25,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,105.3,0,0,3
BOOK-213259,City Hotel,0,14,2015,49,2,0,3,1,0.0,0,BB,GRC,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,95.0,0,0,12
BOOK-202442,City Hotel,1,8,2017,13,28,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,86.4,0,0,3
BOOK-167165,Resort Hotel,0,19,2017,6,9,2,5,1,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,1,No Deposit,0,Transient,43.71,0,0,2
BOOK-148516,Resort Hotel,0,13,2015,51,13,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,49.0,0,0,12
BOOK-117858,City Hotel,0,10,2016,42,14,4,7,0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,2,No Deposit,0,Transient-Party,0.0,0,0,10
BOOK-100040,City Hotel,0,75,2016,41,2,2,0,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,96.78,0,1,10
BOOK-184720,City Hotel,0,4,2015,34,17,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,122.0,0,3,8
BOOK-129144,City Hotel,0,121,2016,36,31,0,1,2,1.0,1,BB,PRT,Complementary,Direct,0,0,0,G,0,No Deposit,0,Transient,0.0,0,4,8
BOOK-178153,Resort Hotel,1,85,2016,12,14,3,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,59.4,0,0,3
BOOK-214011,City Hotel,0,85,2017,10,8,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,97.2,0,0,3
BOOK-184814,City Hotel,1,293,2015,32,6,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Contract,62.0,0,0,8
BOOK-101656,City Hotel,0,133,2017,8,22,0,3,2,0.0,0,HB,ROU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,127.8,0,1,2
BOOK-109984,City Hotel,1,71,2016,17,22,2,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,87.13,0,0,4
BOOK-217762,City Hotel,0,215,2016,48,21,1,2,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,2,No Deposit,0,Transient,75.0,0,1,11
BOOK-187512,Resort Hotel,0,0,2016,2,6,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,43.0,1,0,1
BOOK-197306,City Hotel,0,36,2016,36,28,2,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,67.5,0,1,8
BOOK-182800,City Hotel,0,47,2016,14,29,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,75.0,0,0,3
BOOK-145473,Resort Hotel,0,198,2016,28,4,4,10,2,0.0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,128.35,0,1,7
BOOK-125223,Resort Hotel,0,7,2016,7,12,0,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,29.0,0,0,2
BOOK-135206,City Hotel,0,134,2016,29,13,3,9,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,113.62,0,1,7
BOOK-109215,City Hotel,1,59,2017,4,23,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,80.0,0,0,1
BOOK-126979,City Hotel,0,1,2016,36,1,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,149.0,0,1,9
BOOK-166797,City Hotel,0,82,2016,24,10,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,121.5,0,1,6
BOOK-205658,City Hotel,0,204,2017,26,28,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,99.0,0,0,6
BOOK-198277,Resort Hotel,0,52,2015,35,25,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,176.67,0,1,8
BOOK-144879,City Hotel,0,0,2016,42,15,0,1,1,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,140.0,0,0,10
BOOK-116660,City Hotel,0,180,2016,32,3,0,4,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient-Party,89.25,0,0,8
BOOK-168220,Resort Hotel,0,98,2017,16,22,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,1,No Deposit,0,Transient,8.0,0,0,4
BOOK-105562,Resort Hotel,0,53,2015,29,17,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,107.0,0,0,7
BOOK-178764,Resort Hotel,1,265,2015,39,24,1,3,2,0.0,0,HB,BEL,Groups,Corporate,0,14,0,A,0,Non Refund,0,Transient,89.2,0,0,9
BOOK-193402,City Hotel,1,188,2016,33,13,1,1,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,105.3,0,0,8
BOOK-196229,City Hotel,1,372,2016,29,14,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,62.0,0,0,7
BOOK-174116,City Hotel,0,216,2016,44,23,2,3,0,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,0,No Deposit,0,Transient,83.83,0,3,10
BOOK-173518,Resort Hotel,0,159,2016,19,5,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,52.2,0,2,5
