customer_id,recency_days,purchase_frequency,monetary_value,product_diversity,units_purchased,active_days,country,average_basket_value,return_line_rate
SHOP-102768,38,2,283.15,11,101,2,United Kingdom,141.57500000000002,0.15384615384615385
SHOP-100428,42,9,3432.8,123,2191,7,United Kingdom,381.4222222222222,0.005154639175257732
SHOP-100262,4,10,2088.6,88,1033,10,United Kingdom,208.85999999999999,0.0078125
SHOP-102470,50,4,913.6800000000001,3,312,4,United Kingdom,228.42,0.0
SHOP-102321,72,2,290.82,14,179,2,United Kingdom,145.41,0.0
SHOP-100108,315,2,1628.12,72,944,2,Switzerland,814.06,0.0
SHOP-102553,5,18,6697.66,234,4665,17,United Kingdom,372.09222222222223,0.00663716814159292
SHOP-102086,52,10,1215.82,73,903,10,United Kingdom,121.582,0.0
SHOP-102408,10,17,2073.09,60,1051,17,United Kingdom,121.9464705882353,0.009523809523809525
SHOP-100986,150,2,159.85,8,101,2,United Kingdom,79.925,0.2
SHOP-101811,235,2,280.55,13,123,2,United Kingdom,140.27499999999998,0.0
SHOP-101834,89,3,1171.8,67,766,3,United Kingdom,390.6000000000001,0.02631578947368421
SHOP-100943,22,4,1226.89,45,664,4,United Kingdom,306.7225,0.11940298507462686
SHOP-102613,41,5,680.1800000000001,17,324,5,United Kingdom,136.036,0.0
SHOP-102235,16,6,2202.99,58,745,6,United Kingdom,367.16499999999996,0.0
SHOP-100647,26,3,508.81,150,419,3,United Kingdom,169.60333333333332,0.006134969325153374
SHOP-100527,25,4,2885.2400000000002,158,1130,4,United Kingdom,721.31,0.057692307692307696
SHOP-100111,59,6,3160.0,110,2638,6,United Kingdom,526.6666666666666,0.0
SHOP-102199,66,12,3740.07,82,1417,8,United Kingdom,311.6725,0.09917355371900827
SHOP-102361,2,3,528.33,39,334,3,United Kingdom,176.11,0.0
SHOP-100194,39,3,496.21000000000004,30,189,3,United Kingdom,165.40333333333334,0.03125
SHOP-101363,24,2,589.4399999999999,31,594,2,United Kingdom,294.71999999999997,0.0
SHOP-101013,84,2,777.53,49,209,2,United Kingdom,388.765,0.0
SHOP-101124,95,4,1201.06,59,784,4,United Kingdom,300.265,0.0
SHOP-101377,22,4,1502.35,90,950,4,United Kingdom,375.5875,0.0
SHOP-100156,195,3,1578.67,112,925,3,United Kingdom,526.2233333333332,0.0
SHOP-100768,5,5,2330.92,81,1086,5,Portugal,466.184,0.037383177570093455
SHOP-101169,4,8,1510.06,318,886,8,United Kingdom,188.7575,0.0
SHOP-100335,11,25,4748.52,112,719,24,United Kingdom,189.94080000000002,0.03225806451612903
SHOP-100005,10,8,3023.08,84,1964,7,France,377.885,0.007518796992481203
SHOP-101014,1,5,870.12,25,316,5,United Kingdom,174.024,0.023255813953488372
SHOP-102051,29,2,646.68,29,306,2,France,323.34000000000003,0.0
SHOP-102152,91,2,307.48,12,112,2,United Kingdom,153.74,0.07692307692307693
SHOP-100484,30,10,2712.91,86,1307,10,Germany,271.291,0.09770114942528736
SHOP-102035,12,3,626.99,72,359,3,United Kingdom,208.99666666666667,0.0
SHOP-101266,7,4,582.1,23,220,4,France,145.525,0.0
SHOP-100139,2,3,204.0,1,80,3,United Kingdom,68.0,0.0
SHOP-102240,46,4,1054.67,218,677,4,United Kingdom,263.6675,0.0
SHOP-100290,3,9,1823.52,63,963,9,United Kingdom,202.61333333333334,0.046296296296296294
SHOP-101183,23,10,1680.72,92,1255,10,United Kingdom,168.072,0.010526315789473684
SHOP-100529,214,2,596.85,8,171,2,United Kingdom,298.42499999999995,0.0
SHOP-102220,10,9,4652.82,135,2136,8,United Kingdom,516.98,0.01718213058419244
SHOP-100306,11,2,457.5,14,178,2,Finland,228.75,0.05555555555555555
SHOP-100575,161,2,588.22,30,335,2,United Kingdom,294.11,0.08823529411764706
SHOP-100022,4,6,2313.14,122,940,6,United Kingdom,385.5233333333333,0.0
SHOP-102080,158,2,416.08000000000004,17,216,2,United Kingdom,208.04000000000002,0.2413793103448276
SHOP-100116,310,5,311.01,35,185,4,United Kingdom,62.202,0.05
SHOP-101281,257,2,623.4,29,327,2,United Kingdom,311.7,0.0
SHOP-101442,185,5,1850.56,84,1532,5,Belgium,370.11199999999997,0.01
SHOP-102833,185,6,683.46,37,221,3,United Kingdom,113.91000000000001,0.02127659574468085
SHOP-100363,120,3,389.6,21,140,3,United Kingdom,129.86666666666667,0.041666666666666664
SHOP-100017,37,5,949.12,57,592,5,United Kingdom,189.824,0.015625
SHOP-101753,139,3,4599.42,55,2572,3,United Kingdom,1533.14,0.09090909090909091
SHOP-101892,254,2,383.34,17,554,1,United Kingdom,191.67000000000002,0.0
SHOP-101051,72,3,925.85,35,447,3,United Kingdom,308.6166666666667,0.10638297872340426
SHOP-100206,307,2,457.91,53,320,2,United Kingdom,228.955,0.0
SHOP-101922,25,3,271.40000000000003,5,52,3,United Kingdom,90.46666666666665,0.0
SHOP-100444,41,7,3364.2400000000002,124,1267,7,United Kingdom,480.6057142857143,0.030303030303030304
SHOP-100439,19,4,1094.59,57,421,4,United Kingdom,273.64750000000004,0.046153846153846156
SHOP-101101,22,2,169.55,11,87,2,United Kingdom,84.775,0.0
SHOP-100219,4,15,8476.57,177,4987,11,France,565.1046666666666,0.049723756906077346
SHOP-101533,17,2,529.41,31,260,2,United Kingdom,264.705,0.0
SHOP-101573,302,7,781.02,110,294,6,United Kingdom,111.57428571428571,0.006578947368421052
SHOP-102772,38,6,1454.58,57,1021,6,United Kingdom,242.42999999999998,0.024691358024691357
SHOP-102624,82,3,3536.82,207,1774,3,United Kingdom,1178.94,0.0
SHOP-100840,109,4,1133.07,176,1671,4,United Kingdom,283.2675,0.0
SHOP-102282,37,6,1016.14,38,458,6,United Kingdom,169.35666666666665,0.0
SHOP-101397,10,3,774.9000000000001,37,443,3,United Kingdom,258.3,0.0
SHOP-101045,3,13,5298.4800000000005,127,3576,13,United Kingdom,407.5753846153847,0.00909090909090909
SHOP-101830,46,3,719.81,90,358,3,United Kingdom,239.9366666666667,0.0
SHOP-101340,4,2,1080.6200000000001,149,523,2,United Kingdom,540.31,0.0
SHOP-102543,88,6,3279.97,150,2050,4,United Kingdom,546.6616666666667,0.0425531914893617
SHOP-101406,43,16,10196.57,226,10159,12,United Kingdom,637.285625,0.002638522427440633
SHOP-101420,107,4,1431.93,71,569,4,United Kingdom,357.98249999999996,0.023255813953488372
SHOP-102041,37,4,5977.7300000000005,66,6948,4,United Kingdom,1494.4325,0.011363636363636364
SHOP-102267,63,3,1175.22,66,655,2,United Kingdom,391.74,0.013888888888888888
SHOP-101901,77,3,680.02,5,600,3,United Kingdom,226.67333333333332,0.0
SHOP-100070,46,2,553.36,96,364,2,United Kingdom,276.67999999999995,0.0
SHOP-100873,288,3,702.0,7,360,3,United Kingdom,234.0,0.0
SHOP-100568,18,2,992.5,47,710,2,United Kingdom,496.25,0.0
SHOP-100837,123,3,709.71,39,321,3,United Kingdom,236.57000000000002,0.0
SHOP-102081,15,3,1339.4099999999999,89,1181,3,France,446.46999999999997,0.0
SHOP-100638,3,17,3744.65,297,1822,15,United Kingdom,220.2735294117647,0.0
SHOP-100664,17,3,887.11,78,833,3,United Kingdom,295.7033333333333,0.036585365853658534
SHOP-101517,11,7,3980.7,109,2098,6,France,568.6714285714286,0.014184397163120567
SHOP-100192,17,8,2484.98,46,1110,8,Sweden,310.6225,0.07407407407407407
SHOP-100797,10,3,641.94,30,292,3,United Kingdom,213.98000000000002,0.04878048780487805
SHOP-100905,34,4,806.57,65,399,4,United Kingdom,201.6425,0.0
SHOP-100531,4,2,239.76,19,408,2,United Kingdom,119.88,0.0
SHOP-101779,1,11,3849.78,129,2058,10,Germany,349.98,0.008620689655172414
SHOP-101895,12,11,4139.46,96,2160,8,United Kingdom,376.31454545454545,0.1834862385321101
SHOP-100421,30,8,5891.61,255,4253,6,United Kingdom,736.45125,0.0243161094224924
SHOP-101393,32,3,405.62,77,234,3,United Kingdom,135.20666666666668,0.0
SHOP-102521,22,4,1475.02,82,892,4,United Kingdom,368.755,0.0
SHOP-102434,16,2,215.48,9,134,2,United Kingdom,107.74,0.0
SHOP-100992,270,3,855.02,37,428,3,United Kingdom,285.00666666666666,0.0
SHOP-101148,170,2,503.59999999999997,24,158,2,United Kingdom,251.8,0.0
SHOP-100384,1,11,4757.16,81,3664,11,United Kingdom,432.4690909090909,0.01639344262295082
SHOP-100210,141,4,601.27,29,282,4,United Kingdom,150.3175,0.06451612903225806
SHOP-102633,17,13,8968.31,271,4518,12,United Kingdom,689.87,0.0117096018735363
SHOP-101130,202,2,1012.0,7,760,2,United Kingdom,506.0,0.125
SHOP-100437,49,4,1741.22,69,1439,4,United Kingdom,435.305,0.02247191011235955
SHOP-100855,8,8,2702.4900000000002,105,1405,8,United Kingdom,337.81125,0.013422818791946308
SHOP-100326,219,3,1161.53,77,610,2,United Kingdom,387.1766666666667,0.010638297872340425
SHOP-102795,170,2,429.87,70,270,2,United Kingdom,214.935,0.0
SHOP-102455,33,10,6010.42,214,2363,9,United Kingdom,601.042,0.032036613272311214
SHOP-101459,43,2,329.68,46,604,2,United Kingdom,164.84,0.0
SHOP-100461,86,4,559.41,37,205,3,United Kingdom,139.8525,0.023255813953488372
SHOP-101595,9,2,1463.04,12,246,2,United Kingdom,731.52,0.0
SHOP-101429,154,2,622.85,24,253,2,United Kingdom,311.425,0.0
SHOP-101980,37,3,864.86,90,717,3,United Kingdom,288.2866666666667,0.0
SHOP-101696,36,2,195.15,4,52,2,United Kingdom,97.575,0.0
SHOP-100024,4,13,4051.48,113,4507,13,United Kingdom,311.6523076923077,0.00546448087431694
SHOP-100173,5,3,1625.97,92,569,3,United Kingdom,541.99,0.0
SHOP-101746,94,2,243.36,9,152,2,United Kingdom,121.68,0.0
SHOP-101740,8,6,2686.42,23,1902,4,United Kingdom,447.7366666666667,0.0
SHOP-101584,18,6,1766.72,43,765,6,United Kingdom,294.4533333333333,0.03076923076923077
SHOP-102636,22,8,984.91,66,945,8,United Kingdom,123.11375,0.0
SHOP-100183,61,2,484.32,36,327,2,United Kingdom,242.16,0.047619047619047616
SHOP-100551,8,4,1131.56,64,572,4,United Kingdom,282.89,0.0
SHOP-102323,24,2,148.86,5,210,2,United Kingdom,74.42999999999999,0.0
SHOP-100996,24,17,6217.96,179,4876,14,United Kingdom,365.76235294117646,0.024054982817869417
SHOP-100619,5,3,942.26,33,754,3,United Kingdom,314.08666666666664,0.0
SHOP-101494,20,2,432.88,45,284,2,United Kingdom,216.44,0.02040816326530612
SHOP-102554,51,2,2093.32,33,1075,2,United Kingdom,1046.66,0.05714285714285714
SHOP-100706,219,2,495.77,24,85,2,United Kingdom,247.885,0.0
SHOP-102600,152,5,1004.75,187,792,3,United Kingdom,200.95,0.007633587786259542
SHOP-101887,95,2,713.3,25,284,2,France,356.65,0.1111111111111111
SHOP-102143,10,11,5010.28,128,2219,11,United Kingdom,455.47999999999996,0.008438818565400843
SHOP-102214,3,2,274.15000000000003,16,165,2,United Kingdom,137.075,0.0
SHOP-100755,12,4,3807.15,115,1634,4,Germany,951.7874999999999,0.041666666666666664
SHOP-100600,109,2,608.7900000000001,23,205,2,United Kingdom,304.395,0.0
SHOP-100155,2,17,2004.98,78,689,16,United Kingdom,117.94,0.06542056074766354
SHOP-101879,106,2,641.13,36,355,2,France,320.565,0.0
SHOP-100640,1,7,3448.29,91,2136,7,United Kingdom,492.61285714285714,0.0
SHOP-102685,8,2,1898.52,62,1227,2,Portugal,949.26,0.0
SHOP-101790,10,3,1197.42,45,874,3,United Kingdom,399.14000000000004,0.0
SHOP-101175,163,12,5719.82,62,4600,6,United Kingdom,476.65166666666664,0.023255813953488372
SHOP-101716,99,5,2158.37,80,1148,5,United Kingdom,431.674,0.0
SHOP-101859,11,7,2638.94,66,1116,7,United Kingdom,376.99142857142857,0.021505376344086023
SHOP-102402,223,2,217.9,9,82,2,United Kingdom,108.95,0.0
SHOP-102755,59,3,859.35,53,318,3,United Kingdom,286.45000000000005,0.0
SHOP-100774,40,2,519.61,31,523,2,France,259.805,0.0
SHOP-101711,219,2,610.59,36,278,2,United Kingdom,305.295,0.0
SHOP-101325,2,2,497.43,58,260,2,United Kingdom,248.71500000000003,0.0
SHOP-102603,7,9,1750.92,39,1183,9,United Kingdom,194.54666666666668,0.05714285714285714
SHOP-101005,8,3,586.33,63,245,3,United Kingdom,195.44333333333336,0.013333333333333334
SHOP-101655,69,3,843.05,79,360,3,United Kingdom,281.01666666666665,0.0
SHOP-100413,33,2,2003.85,75,1049,2,United Kingdom,1001.9250000000001,0.0
SHOP-100980,96,4,2424.04,111,1595,4,United Kingdom,606.01,0.041666666666666664
SHOP-101110,60,2,1173.12,58,464,2,United Kingdom,586.56,0.01639344262295082
SHOP-102104,15,5,768.08,113,416,4,United Kingdom,153.61599999999999,0.0
SHOP-100707,133,2,397.29,17,306,2,United Kingdom,198.645,0.0
SHOP-100488,26,4,1358.88,86,530,4,United Kingdom,339.72,0.01
SHOP-101563,33,6,10815.43,269,4837,5,United Kingdom,1802.5716666666667,0.007125890736342043
SHOP-101433,27,2,841.41,52,500,2,United Kingdom,420.70500000000004,0.017241379310344827
SHOP-100997,10,6,2364.25,127,1427,6,United Kingdom,394.0416666666667,0.053691275167785234
SHOP-101931,30,6,882.24,42,403,6,United Kingdom,147.04,0.0
SHOP-102165,32,2,607.45,88,363,2,United Kingdom,303.725,0.0
SHOP-102688,18,4,1446.09,142,759,4,United Kingdom,361.5225,0.0
SHOP-100724,246,2,433.53000000000003,27,229,2,United Kingdom,216.765,0.125
SHOP-101293,10,23,10399.74,184,5508,17,United Kingdom,452.1626086956522,0.013986013986013986
SHOP-102006,78,3,1214.41,74,894,2,United Kingdom,404.80333333333334,0.02564102564102564
SHOP-101610,47,9,3786.2400000000002,133,1733,9,United Kingdom,420.6933333333334,0.030303030303030304
SHOP-101968,57,2,225.85,13,162,2,United Kingdom,112.925,0.0
SHOP-101004,82,3,348.71000000000004,18,234,3,Germany,116.23666666666668,0.0
SHOP-101692,51,3,612.0799999999999,11,310,3,United Kingdom,204.02666666666664,0.0
SHOP-102616,4,17,4204.1,407,2516,17,United Kingdom,247.3,0.0
SHOP-100764,12,3,1122.53,243,613,3,United Kingdom,374.1766666666667,0.0
SHOP-101943,56,3,1654.31,64,963,2,United Kingdom,551.4366666666666,0.014492753623188406
SHOP-101315,29,2,333.48,19,162,2,United Kingdom,166.74,0.0
SHOP-101957,43,5,2306.52,80,775,5,United Kingdom,461.304,0.0
SHOP-101545,25,4,1687.6000000000001,61,791,4,United Kingdom,421.9,0.023529411764705882
SHOP-100314,41,12,3614.92,146,1554,11,United Kingdom,301.24333333333334,0.024896265560165973
SHOP-100524,9,11,3645.43,259,1749,9,United Kingdom,331.40272727272725,0.0
SHOP-101402,303,2,365.85,55,202,2,United Kingdom,182.925,0.0
SHOP-102684,2,7,1388.37,169,845,7,United Kingdom,198.3385714285714,0.0
SHOP-101440,24,6,1383.18,79,600,5,United Kingdom,230.53,0.02040816326530612
SHOP-102626,31,3,1257.51,48,510,3,United Kingdom,419.1700000000001,0.038461538461538464
SHOP-101066,21,3,403.70000000000005,21,159,2,Germany,134.56666666666666,0.0
SHOP-100919,139,3,435.02,15,1614,3,United Kingdom,145.00666666666666,0.0
SHOP-102817,165,2,430.94,83,277,2,United Kingdom,215.47,0.0
SHOP-101713,10,2,780.59,48,594,2,United Kingdom,390.29499999999996,0.057692307692307696
SHOP-100191,20,3,1314.68,152,963,3,United Kingdom,438.2266666666667,0.0
SHOP-100821,33,2,659.4100000000001,24,287,2,United Kingdom,329.70500000000004,0.0
SHOP-101548,88,4,2881.02,107,1514,4,United Kingdom,720.255,0.0
SHOP-100036,22,2,486.69,17,433,2,United Kingdom,243.34500000000003,0.047619047619047616
SHOP-101493,1,17,4413.1,86,2690,17,United Kingdom,259.59411764705885,0.02717391304347826
SHOP-101611,28,2,659.4599999999999,32,483,2,United Kingdom,329.73,0.0
SHOP-101411,11,19,33643.08,54,18368,15,United Kingdom,1770.6884210526316,0.011834319526627219
SHOP-101960,25,3,345.46,20,180,3,United Kingdom,115.15333333333335,0.047619047619047616
SHOP-100055,196,2,899.63,51,335,2,United Kingdom,449.815,0.07017543859649122
SHOP-100608,3,15,3729.34,70,2668,15,United Kingdom,248.62266666666667,0.0
SHOP-100313,32,4,1735.18,100,998,4,United Kingdom,433.795,0.0
SHOP-100810,45,8,2182.28,109,1403,5,United Kingdom,272.785,0.007692307692307693
SHOP-102342,13,2,734.94,100,301,2,United Kingdom,367.47,0.0
SHOP-102076,15,5,1135.63,68,575,5,United Kingdom,227.12600000000003,0.024691358024691357
SHOP-101265,51,3,1006.98,38,622,3,United Kingdom,335.66,0.0
SHOP-100012,165,3,316.11,18,196,3,United Kingdom,105.37,0.05263157894736842
SHOP-101033,72,2,283.47,67,354,2,United Kingdom,141.735,0.0
SHOP-102644,138,2,494.08,16,316,2,Japan,247.04,0.0
SHOP-100946,38,3,662.38,123,265,3,United Kingdom,220.79333333333332,0.02027027027027027
SHOP-101343,170,2,642.41,34,596,2,United Kingdom,321.205,0.046511627906976744
SHOP-100065,213,2,977.77,57,509,1,United Kingdom,488.885,0.0
SHOP-102801,151,2,1506.1200000000001,76,612,2,United Kingdom,753.06,0.0
SHOP-101703,316,2,458.52,26,324,2,United Kingdom,229.26,0.10344827586206896
SHOP-101338,88,2,4481.35,354,2423,2,United Kingdom,2240.675,0.02631578947368421
SHOP-102373,25,7,1949.72,53,4019,7,United Kingdom,278.5314285714286,0.046153846153846156
SHOP-101312,8,5,1041.48,40,647,4,United Kingdom,208.296,0.06779661016949153
SHOP-100705,104,4,618.09,75,345,4,United Kingdom,154.5225,0.0
SHOP-101286,192,4,517.53,57,243,4,United Kingdom,129.3825,0.0
SHOP-101485,22,2,490.22,13,326,2,United Kingdom,245.11,0.0
SHOP-102264,24,10,4481.67,183,2699,7,United Kingdom,448.16700000000003,0.15151515151515152
SHOP-102378,1,15,5346.2300000000005,177,3514,13,United Kingdom,356.4153333333333,0.0125
SHOP-100039,4,12,2226.91,82,991,12,United Kingdom,185.57583333333335,0.0
SHOP-102797,19,5,859.27,103,493,4,United Kingdom,171.85399999999998,0.0
SHOP-101381,5,5,1028.0,15,1040,5,United Kingdom,205.6,0.0
SHOP-100244,116,2,1610.15,39,675,2,United Kingdom,805.075,0.0
SHOP-102404,65,4,3984.32,165,2090,4,United Kingdom,996.08,0.0051813471502590676
SHOP-100962,26,11,5725.47,95,3570,11,United Kingdom,520.4972727272727,0.0
SHOP-102783,38,2,429.84000000000003,26,320,1,United Kingdom,214.92000000000002,0.0
SHOP-101473,1,4,1791.56,86,1386,4,United Kingdom,447.89,0.017094017094017096
SHOP-100403,18,2,971.74,65,800,1,United Kingdom,485.87,0.0
SHOP-101150,32,15,6911.4400000000005,160,5048,11,United Kingdom,460.7626666666667,0.006734006734006734
SHOP-100442,3,9,1604.75,73,822,9,United Kingdom,178.30555555555554,0.09473684210526316
SHOP-100027,2,5,1123.8600000000001,31,592,4,United Kingdom,224.77200000000002,0.0
SHOP-100063,92,2,1579.12,37,864,2,Germany,789.56,0.017241379310344827
SHOP-101043,23,8,3075.04,48,1692,6,United Kingdom,384.38,0.0
SHOP-100498,10,8,1212.05,6,112,7,Belgium,151.50625,0.0
SHOP-101749,85,2,806.14,46,394,2,Australia,403.07,0.07407407407407407
SHOP-102288,8,5,3640.67,186,2018,5,United Kingdom,728.134,0.0
SHOP-100879,74,3,657.8,41,324,3,United Kingdom,219.26666666666665,0.0
SHOP-101299,11,9,2549.37,268,932,7,United Kingdom,283.2633333333333,0.04285714285714286
SHOP-101728,90,15,6115.01,28,4728,14,United Kingdom,407.6673333333334,0.012987012987012988
SHOP-100606,1,2,252.49,11,111,2,United Kingdom,126.245,0.0
SHOP-102700,36,2,517.36,30,192,2,United Kingdom,258.68,0.0
SHOP-101334,149,2,363.65,19,93,2,United Kingdom,181.825,0.0
SHOP-101775,117,2,1000.16,59,570,2,United Kingdom,500.08000000000004,0.0
SHOP-101992,10,11,2462.79,9,2493,11,United Kingdom,223.89,0.0
SHOP-101323,12,4,650.4300000000001,47,264,4,United Kingdom,162.60750000000002,0.0
SHOP-102625,31,6,1341.42,53,710,6,United Kingdom,223.57000000000002,0.013333333333333334
SHOP-101223,18,6,2102.09,68,1134,5,United Kingdom,350.34833333333336,0.0
SHOP-102348,4,18,5074.77,187,1834,17,United Kingdom,281.9316666666667,0.0515695067264574
SHOP-100438,22,4,4067.29,118,1553,4,Belgium,1016.8225,0.0
SHOP-102202,110,4,1050.12,105,514,4,United Kingdom,262.53,0.0
SHOP-102596,194,2,222.05,17,261,1,United Kingdom,111.025,0.0
SHOP-102523,117,4,588.13,26,357,4,United Kingdom,147.0325,0.0
SHOP-102657,3,15,7616.53,209,5703,15,United Kingdom,507.76866666666666,0.049079754601226995
SHOP-100513,16,4,784.46,59,216,4,United Kingdom,196.115,0.0
SHOP-102555,57,2,867.11,170,586,2,United Kingdom,433.555,0.0
SHOP-100642,8,12,2888.75,27,1343,11,United Kingdom,240.72916666666666,0.0
SHOP-100882,24,2,388.14,41,153,1,United Kingdom,194.07,0.0
SHOP-101054,30,2,890.34,37,418,2,United Kingdom,445.17,0.0
SHOP-102261,12,7,1451.28,110,1556,6,United Kingdom,207.32571428571427,0.0
SHOP-101178,9,7,4301.22,19,1754,7,United Kingdom,614.46,0.0
SHOP-101717,36,2,604.51,29,289,2,United Kingdom,302.255,0.0
SHOP-100453,80,3,908.46,24,360,3,United Kingdom,302.82,0.0
SHOP-101708,31,6,2526.28,240,1732,5,United Kingdom,421.0466666666667,0.0058823529411764705
SHOP-102191,61,9,2920.16,48,892,9,United Kingdom,324.4622222222222,0.15384615384615385
SHOP-101664,9,9,3546.71,122,3109,9,United Kingdom,394.0788888888889,0.007662835249042145
SHOP-102745,22,10,3055.93,280,1758,9,United Kingdom,305.59299999999996,0.004878048780487805
SHOP-100682,127,8,889.9300000000001,56,477,8,United Kingdom,111.24125000000001,0.0
SHOP-102813,41,8,1342.68,215,749,8,United Kingdom,167.835,0.0
SHOP-101209,71,3,498.95,6,76,2,United Kingdom,166.31666666666666,0.0
SHOP-100950,19,2,1189.59,51,536,2,Spain,594.7950000000001,0.1388888888888889
SHOP-100728,58,3,1011.9,57,1174,3,United Kingdom,337.3,0.0
SHOP-101769,21,39,1296.44,211,560,35,United Kingdom,33.242051282051285,0.0
SHOP-100940,11,2,1083.71,89,584,2,United Kingdom,541.855,0.0
SHOP-100179,108,2,1465.3200000000002,46,558,2,United Kingdom,732.66,0.06
SHOP-101553,50,2,294.4,24,303,2,United Kingdom,147.2,0.0
SHOP-101666,71,6,2059.4500000000003,40,1230,5,United Kingdom,343.24166666666673,0.01818181818181818
SHOP-101081,8,4,1932.23,35,1089,4,United Kingdom,483.0575,0.02
SHOP-100896,3,4,1046.56,51,709,4,United Kingdom,261.64,0.0
SHOP-102374,2,16,4777.18,61,1887,14,United Kingdom,298.57375,0.021505376344086023
SHOP-100509,17,4,1063.9,56,559,3,United Kingdom,265.975,0.015873015873015872
SHOP-100895,8,10,1692.98,248,1525,10,United Kingdom,169.298,0.0
SHOP-101220,25,5,2121.27,121,1037,5,United Kingdom,424.254,0.006802721088435374
SHOP-100330,104,4,1370.6,30,1079,3,United Kingdom,342.65,0.04081632653061224
SHOP-100741,297,4,576.9000000000001,28,209,3,United Kingdom,144.22500000000002,0.03125
SHOP-100346,11,5,9035.52,265,6575,5,Switzerland,1807.104,0.0028169014084507044
SHOP-100973,205,2,216.5,3,110,2,United Kingdom,108.25,0.0
SHOP-101021,9,6,911.26,33,292,6,United Kingdom,151.87666666666667,0.0
SHOP-100566,3,7,3501.1,125,1691,6,United Kingdom,500.15714285714284,0.017857142857142856
SHOP-100927,43,5,5059.32,107,1801,3,Norway,1011.8639999999999,0.0
SHOP-100365,4,15,2676.56,299,1657,14,United Kingdom,178.43733333333333,0.005964214711729622
SHOP-102821,22,6,1372.8,3,368,6,United Kingdom,228.79999999999998,0.0
SHOP-100738,20,5,1382.74,61,707,5,United Kingdom,276.548,0.0
SHOP-102347,8,6,5037.26,179,3094,4,United Kingdom,839.5433333333334,0.003676470588235294
SHOP-101886,17,51,34684.4,68,33704,48,United Kingdom,680.086274509804,0.07518796992481203
SHOP-102073,217,2,336.13,27,145,2,United Kingdom,168.065,0.0
SHOP-102649,21,12,1927.3200000000002,4,1716,12,United Kingdom,160.61,0.2
SHOP-101394,2,8,2770.94,91,1325,6,United Kingdom,346.3675,0.025423728813559324
SHOP-100376,155,2,315.06,16,154,2,United Kingdom,157.53,0.0
SHOP-102458,169,2,623.16,32,142,2,United Kingdom,311.58000000000004,0.0
SHOP-101330,29,3,1331.57,84,789,3,United Kingdom,443.8566666666666,0.0
SHOP-101157,60,4,1471.0,74,1343,4,United Kingdom,367.75,0.08108108108108109
SHOP-101821,10,3,996.26,64,421,3,United Kingdom,332.08666666666664,0.0
SHOP-102053,24,2,571.6700000000001,25,269,2,Germany,285.83500000000004,0.15151515151515152
SHOP-100354,61,4,532.96,160,242,4,United Kingdom,133.24,0.0
SHOP-100016,32,5,889.25,108,419,5,United Kingdom,177.85,0.007407407407407408
SHOP-100215,48,3,478.09000000000003,47,196,3,United Kingdom,159.36333333333334,0.06896551724137931
SHOP-101635,274,2,386.53,15,101,2,United Kingdom,193.265,0.0
SHOP-101987,239,2,511.36,21,300,2,Finland,255.68,0.0
SHOP-102200,15,4,1447.14,138,1297,2,United Kingdom,361.785,0.0
SHOP-102266,9,9,2529.93,147,1195,9,United Kingdom,281.1033333333333,0.023166023166023165
SHOP-101122,33,2,398.84,47,573,2,United Kingdom,199.42,0.0
SHOP-102541,20,2,470.76,26,298,2,United Kingdom,235.38,0.0
SHOP-100680,3,7,6463.84,23,3416,7,United Kingdom,923.4057142857143,0.058823529411764705
SHOP-101344,104,5,1375.71,27,666,4,United Kingdom,275.142,0.0
SHOP-102573,4,4,1293.03,11,501,3,United Kingdom,323.2575,0.1111111111111111
SHOP-102209,78,2,1312.06,20,875,2,Germany,656.03,0.0
SHOP-102107,22,4,2724.81,77,1127,4,Belgium,681.2025000000001,0.009523809523809525
SHOP-100073,11,3,1079.6100000000001,30,469,3,United Kingdom,359.87000000000006,0.1111111111111111
SHOP-100727,22,5,504.8,26,190,5,United Kingdom,100.96000000000001,0.05714285714285714
SHOP-102687,29,2,621.75,27,491,2,United Kingdom,310.875,0.0
SHOP-102406,127,5,1737.7,14,826,5,United Kingdom,347.54,0.0
SHOP-101710,126,3,1009.5500000000001,19,651,3,United Kingdom,336.51666666666665,0.0
SHOP-102604,2,14,5189.52,66,3188,12,United Kingdom,370.68,0.006993006993006993
SHOP-101881,9,29,20275.61,40,25649,20,United Kingdom,699.1589655172414,0.00909090909090909
SHOP-102302,7,15,3984.22,440,2560,14,United Kingdom,265.61466666666666,0.010309278350515464
SHOP-102133,243,2,379.73,17,219,2,United Kingdom,189.865,0.0
SHOP-102221,10,13,2279.9,103,712,13,United Kingdom,175.37692307692308,0.03553299492385787
SHOP-100548,11,9,1546.91,288,1082,9,United Kingdom,171.8788888888889,0.0
SHOP-101996,15,4,537.74,70,346,3,United Kingdom,134.435,0.0
SHOP-100589,198,2,296.75,78,260,2,United Kingdom,148.375,0.0
SHOP-102414,8,8,1856.63,75,881,7,United Kingdom,232.07875,0.010416666666666666
SHOP-100553,3,27,13316.4,360,6105,17,United Kingdom,493.2,0.021032504780114723
SHOP-100114,4,33,14589.04,219,8887,29,United Kingdom,442.09212121212124,0.07123287671232877
SHOP-101818,87,2,1010.6,46,318,2,United Kingdom,505.29999999999995,0.0
SHOP-100831,40,8,2741.17,176,2147,6,United Kingdom,342.64625,0.08203125
